"airport_name","airport_id"
"Ardmore Mun","1712401431246995457"
"Are Östersund Airport","1712402802822152194"
"Area 142","1712401956118003714"
"Arealva Airport","1712401128384692226"
"Arend","1712401908105805825"
"Arens","1712402272683098114"
"Aresti Aerodrome","1712401722390413313"
"Arezzo","1712401092724719618"
"Argenton Sur Creuse","1712401086974328834"
"Argonia Municipal","1712401431767089154"
"Argyle","1712401432090050561"
"Argyle Airport","1712402330119897090"
"Argyle International Airport","1712402656877150210"
"Aribinda","1712401021111173121"
"Aring Field","1712401492966178817"
"Ariosto Da Riva","1712401158839533570"
"Aripuanã","1712401166536081410"
"Aristides Pereira International Airport","1712402386222907393"
"Ark-Mo","1712402056613527553"
"Arkalyk","1712401170847825922"
"Arkansas Intl","1712401486691500034"
"Arkavalley","1712401588239794177"
"Arkla Flyers Inc","1712401929006022658"
"Arkmo","1712401810240110594"
"Arland","1712401469679403010"
"Arledge Field","1712402165925478401"
"Arlington Mun","1712401432874385409"
"Arlington Mun","1712401432941494273"
"Arlington Municipal","1712401432677253122"
"Arlington Municipal","1712401432811470850"
"Arliss M","1712401671484145665"
"Arly","1712401019672526849"
"Armando Schwarck","1712402835030212610"
"Armidale Airport","1712402330182811649"
"Armor","1712402443135418370"
"Armstrong","1712402290395643905"
"Armstrong Ranch","1712401433398673410"
"Arnage","1712402437481496578"
"Arnbruck","1712401026819620866"
"Arnemann Farms","1712401697040039937"
"Arnika Ranch","1712401444219977729"
"Arnold Airstrip","1712401599358894081"
"Arnold Field","1712401604018765825"
"Arnold Field","1712401748814528513"
"Arnold Palmer Regional Airport","1712401857828683777"
"Arnolds","1712402158497366018"
"Arnprior","1712402290458558466"
"Aro Airport","1712402549947564033"
"Aropa Airport","1712402555865726979"
"Arorae Island","1712401109673902081"
"Arrabury","1712401199029354497"
"Arrachart Airport","1712402516888059906"
"Arraias","1712401166343143426"
"Arrendale Forest","1712401564743303170"
"Arrington Ranch","1712402145255948290"
"Arrow 'S' Ranch","1712401523983056897"
"Arrowhead","1712401845916860417"
"Arrowhead Airpark","1712401466625949698"
"Arrowhead Farm","1712401491984711682"
"Arrowhead Point","1712402112473268225"
"Arrowpoint","1712401894277185538"
"Arroyo Barril Intl","1712402419236274178"
"Arso","1712401186614214658"
"Artesia Mun","1712401433918767106"
"Arthur","1712401434052984833"
"Arthur Dunn AirPark","1712402199584768002"
"Arthur Field","1712401712236003331"
"Arthur Municipal","1712401434115899393"
"Arthur N. Neu","1712401534259101698"
"Arthur Siqueira","1712401128581824513"
"Arthur'S Town Airport","1712402354211979266"
"Artigas Intl","1712402830299037697"
"Artigues De Lussac","1712402438261637122"
"Arturo Merino Benitez Airport","1712402392464031746"
"Arturo Michelena Airport","1712402837697789953"
"Arua Airport","1712401077021245441"
"Aruana","1712401165688832001"
"Arusha Airport","1712402807750459393"
"Arutua Airport","1712402446734131202"
"Arvaikheer","1712401219120070658"
"Arviat Airport","1712401009371316225"
"Arvidsjaur Airport","1712402740947779585"
"Arvika","1712402745267912705"
"Arxan Yi'ershi Airport","1712400979629506562"
"Asaba International Airport","1712402546155913217"
"Asahikawa Airport","1712402500626743297"
"Asau","1712401110005252098"
"Ascención De Guarayos","1712401144213995522"
"Aschaffenburg","1712402450177654785"
"Ash Creek","1712402034094309378"
"Ashburton Aerodrome","1712401112744132610"
"Ashby","1712402083192832002"
"Ashe County","1712401812169490433"
"Asheboro Regl","1712401435093172225"
"Asheville Regional Airport","1712401435353219074"
"Ashford Field","1712402006562897922"
"Ashgabat Airport","1712402818047475714"
"Ashland County","1712401435613265922"
"Ashland Landing Farm","1712401544832942082"
"Ashland Municipal Sumner Parker Field","1712401080808701954"
"Ashland Municipal/Sumner Parker Field","1712401435613265923"
"Ashland Regional","1712401435680374785"
"Ashland/Lineville","1712401436577955842"
"Ashlawn","1712401570594357250"
"Ashlawn","1712401881169985538"
"Ashley","1712401930104930306"
"Ashley Field","1712401783698554882"
"Ashley Mun","1712401436577955843"
"Ashmore Field","1712401543415267329"
"Ashworth","1712401432287182850"
"Asiago","1712402499666247681"
"Askey Field","1712401606396936193"
"Aslesen","1712401749074575362"
"Asmara International Airport","1712402424630149122"
"Asmat","1712401187717316610"
"Asosa Airport","1712402425477398529"
"Aspen Gliderport","1712401436900917250"
"Aspen-Pitkin County Airport","1712401436963831809"
"Asplundh","1712402164000292866"
"Ass-Pirin Acres","1712401404986458114"
"Assab International Airport","1712402424567234562"
"Assiniboia","1712401002190667778"
"Assiut Airport","1712402422033874946"
"Associacao Recreativa Fazenda","1712401132318949378"
"Astoria Regl","1712401437093855233"
"Astorp","1712401038836301825"
"Astrakhan Airport","1712402572961710082"
"Astronaut Kent Rominger","1712401620342996993"
"Asturias Airport","1712402599297744898"
"Astypalaia Airport","1712402459723890690"
"Aswan International Airport","1712402421970960386"
"Atalaya","1712402558336172035"
"Atambua Airport","1712402477583237122"
"Ataq","1712402840222760962"
"Atar","1712402523242430465"
"Ataturk","1712402816109707265"
"Atauro","1712401197087391745"
"Atbara","1712402669292290049"
"Athabasca","1712402290525667330"
"Athanasiou Valley","1712401481972908033"
"Athens Epps","1712401437358096386"
"Athens International Airport ""Eleftherios Venizelos""","1712402459790999553"
"Athens Municipal","1712401437290987521"
"Ati","1712401056490127361"
"Atikokan Mun","1712402290588581889"
"Atizapan De Zaragoza","1712402524605579266"
"ATK/Thiokol","1712401790241669123"
"Atka Airport","1712401438138236930"
"Atkins Ridge","1712401609618161665"
"Atkinson Mun","1712402048501743617"
"Atlanta","1712401438394089474"
"Atlanta Municipal","1712401438461198338"
"Atlanta Rgnl Falcon Field","1712401438528307202"
"Atlanta Speedway","1712401751339499521"
"Atlantic City International Airport","1712401439631409153"
"Atlantic Mun","1712401439442665473"
"Atlas Airfield","1712401030456082434"
"ATMA Atyrau Airport","1712402507186634753"
"Atmautluak","1712401439698518018"
"Atmore Municipal","1712401439824347137"
"Atoka Mun","1712401439887261698"
"Atqasuk Edward Burnell Sr. Memorial Airport","1712401122177122306"
"Atsinanana","1712401052149022721"
"Attawapiskat Airport","1712401007500656642"
"Atterheide","1712401030388973569"
"Attopeu","1712401180658302978"
"Atuona Airport","1712402446029488129"
"Atwell","1712401955597910018"
"Atwood - Rawlins County City - County","1712401440470269953"
"Auberge Des Fleurs","1712402117766479873"
"Aubigny Sur Nere","1712402431848546305"
"Aubrey Mountain Airstrip","1712402001106108417"
"Aubrey's Airpark","1712402168416894977"
"Auburn Academy","1712401440856145922"
"Auburn Lewiston Mun","1712401441640480769"
"Auburn Mun","1712401440986169346"
"Auburn Municipal","1712401440919060481"
"Auburn University Regl","1712401441049083905"
"Auch Gers","1712402431915655170"
"Auckland International Airport","1712402541571538946"
"Aucó","1712402390140387330"
"Audubon Co","1712401441770504193"
"Auerbach","1712401027205496834"
"Augsburg Airport","1712402450244763650"
"August Field","1712401709388070913"
"Augusta","1712401441837613058"
"Augusta Municipal","1712401442097659906"
"Augusta State Airport","1712401442290597889"
"Auguste George Airport","1712401170394841090"
"Augusto C. Sandino International Airport","1712402545325441027"
"Augusto Roberto Fuster Intl","1712402557883187202"
"Augusto Severo Intl","1712402374688571393"
"Augustus Downs","1712401198370848770"
"Aupaluk Airport","1712401011745292290"
"Aurangabad Airport","1712402468007641089"
"Aurillac Airport","1712402431978569730"
"Aurora Mun","1712401555318702081"
"Aurora Mun Potter","1712401442873606145"
"Aurora Municipal","1712401442810691586"
"Aurora State","1712401442940715009"
"Aurukun","1712402330249920513"
"Ausk Strip","1712401545223012354"
"Ausmus","1712401978997932033"
"Austin","1712401443267870721"
"Austin Executive","1712401443393699841"
"Austin Field","1712402044672344065"
"Austin Mun","1712401443456614401"
"Austin Straubel Airport","1712401735543750657"
"Austin–Bergstrom International Airport","1712401443330785281"
"Austral Downs","1712401199096463362"
"Autumn Orchard","1712401884336685058"
"Auvergne","1712401199163572226"
"Av Ranch","1712401838081900545"
"Ava Martin Meml","1712401444282892289"
"Avalon Airport","1712402342472122370"
"Avaratra","1712401052719448066"
"Avaratra","1712402517416542209"
"Avare Arandu","1712402363166818306"
"Avenger","1712402184095203330"
"Avery County/Morrison Field","1712402160305111041"
"Avery Field","1712402096266477570"
"Avery Point","1712401961167945730"
"Avey Field","1712401858285862913"
"Avi Suquilla","1712402028943704066"
"Aviacres","1712402236700164098"
"Avian Country Estates","1712402010002227202"
"Aviation Acres","1712401514101276673"
"Aviation Acres","1712401961629319169"
"Avignon Provence Airport","1712402432104398850"
"Avinger Field","1712402221311262722"
"Avoca","1712401444731682818"
"Avon Park Executive","1712401444861706242"
"Avram Iancu International Airport","1712402571804082178"
"Avro","1712401092078796802"
"Avu Avu","1712400989716807682"
"AWABA","1712400991402917890"
"Awang Airport","1712402562882797570"
"Awantipur","1712401180138209281"
"Awassa Airport","1712401070822064130"
"Axum Airport","1712402425611616258"
"Ayacucho Airport","1712402558399086594"
"Ayamaru","1712401191601242114"
"Ayawasi","1712401190825295874"
"Ayers","1712401581738622977"
"Ayers Field","1712401464738512897"
"Ayr","1712402330317029377"
"Ayres-Aicp","1712402236825993217"
"Ayresouth","1712402192576086018"
"Azadi","1712402488182243330"
"Aztec Municipal","1712401445385994242"
"Azul","1712402323039911937"
"B & B Boys Ranch","1712402022304120833"
"B & C","1712401640433713153"
"B & D Flyers International","1712401943908384769"
"B & E Ranch","1712402287350579202"
"B & G Farms","1712402103078027266"
"B & H Usfs","1712401661577199617"
"B & L Farms","1712401783056826370"
"B & L Strip","1712401780712210433"
"B And S Farms Airfield","1712401423915352066"
"B Bar Ranch","1712402129791549442"
"B Flat Farm","1712401590177562625"
"B Flying Ranch","1712401914145603586"
"B S Ranch","1712402046886936578"
"B T & K H Ranch","1712401633160790018"
"B Tree Farms","1712401717789261825"
"B&B Farm","1712401978935017474"
"B-8 Farms","1712402263526932482"
"B-B Airfield","1712402013970038785"
"Ba","1712401107593527298"
"Babanakira","1712400989653893121"
"Babice","1712402567874019329"
"Babimost Airport","1712402568318615555"
"Babo Airport","1712402477583237123"
"Babolsar","1712401115839528962"
"Bacabal","1712401147317780481"
"Bacacheri","1712402368195788801"
"Bacau ""George Enescu"" International Airport","1712402571355291650"
"Bacchi Valley Industries","1712401883694956546"
"Bacchus Marsh Airfield","1712401200535109633"
"Bachaquero","1712402832371023873"
"Back Achers","1712401463761240066"
"Back Acres","1712401828682465282"
"Back Porch Ranch","1712401495428235265"
"Backachers Ranch","1712402129854464001"
"Backstrom","1712401983670386690"
"Backus Municipal","1712401445583126530"
"Bacolod–Silay International Airport","1712402561838415874"
"Bacon County","1712401415442857985"
"Bacon Natl","1712401125083774978"
"Bacubirito","1712402524668493825"
"Bad Durkheim","1712401028631560194"
"Bad Hersfeld","1712401024361758721"
"Bad Neuenahr Ahrweiler","1712401028564451329"
"Bad Ragaz","1712402804566982658"
"Badajoz Airport","1712402599423574017"
"Badala","1712402463863668738"
"Badami Airport","1712401617025302529"
"Bade","1712401187524378625"
"Badu Island Airport","1712401199364898818"
"Bafia","1712401049695354882"
"Bafoussam Airport","1712402385375657986"
"Bagabag Community","1712402561901330433"
"Bagby Thirsk Airport","1712402829791526915"
"Bagdad","1712401445901893634"
"Bagdogra Airport","1712402476350111746"
"Baggett STOLport","1712401692485025793"
"Baghdad International Airport","1712402492405907457"
"Bagicz","1712401039670968321"
"Bagley Municipal","1712401445964808194"
"Baglung","1712401181249699841"
"Bagotville Airport","1712402310490554369"
"Bagram","1712402317314686977"
"Baguio Loakan Airport","1712402561968439298"
"Bagwell","1712401710751219713"
"Bahar Dar Airport","1712402425611616259"
"Bahawalnagar","1712401117269786626"
"Bahawalpur Airport","1712402552543838209"
"Bahía Negra","1712401138459410434"
"Bahia Solano Airport","1712402402895265793"
"Bahías de Huatulco International Airport","1712402524735602689"
"Bahrain International Airport","1712402355638042626"
"Bahregan","1712402487330799617"
"Baia Mare Airport","1712402571481120770"
"Baidoa","1712401071606398978"
"Baie Comeau Airport","1712402290655690754"
"Baikal International Airport","1712402579802619906"
"Bailes","1712401425198809090"
"Bailey","1712402026280321025"
"Bailey","1712402174205034498"
"Bailey Air","1712401692166258690"
"Bailey Air","1712401949176430593"
"Baillif","1712402462831869954"
"Baimuru","1712400991528747009"
"Baindoung","1712400991528747010"
"Baines","1712401934634778625"
"Bains Private","1712401450515628033"
"Bains Sur Oust","1712401087175655426"
"Baird-Wolford","1712402198804627458"
"Bairnsdale","1712402330317029378"
"Baisden","1712401574792855555"
"Baise Airport","1712402393822986241"
"Baitadi","1712401181581049858"
"Baixo Guandu","1712402363301036034"
"Bajawa Airport","1712402477650345986"
"Bajhang","1712401181052567554"
"Bajura","1712401181446832129"
"Bakalalan Airport","1712401193073442817"
"Bakel","1712402584101781505"
"Baker","1712401447067910145"
"Baker","1712401654493020162"
"Baker","1712401831970799617"
"Baker & Hall","1712401635929030657"
"Baker Airstrip","1712401649300471810"
"Baker City Mun","1712401447848050689"
"Baker Farm","1712401870029914113"
"Baker Field","1712401969669799937"
"Baker Lake Airport","1712401007953641473"
"Baker Mun","1712401447130824706"
"Baker Ranches","1712401447193739266"
"Baker's Place","1712401650797838337"
"Baker-Sell","1712402279695974402"
"Bakers Field","1712401515590254594"
"Bakersfield Municipal","1712401447978074113"
"Bakkafjörður","1712400996482220034"
"Bakke","1712401856662667266"
"Bakko Airstrip","1712402231193042947"
"Bakko Aviation","1712401720918212610"
"Bakouma","1712401049301090305"
"Balakovo Airport","1712401177273499649"
"Balalae Airport","1712402586966491138"
"Balcanoona","1712401199884992514"
"Balchik Air Base","1712402383500804097"
"Bald Eagle Field","1712402174335057922"
"Bald Knob Municipal","1712401448422670338"
"Bald Mountain","1712401447910965250"
"Bald Mountain","1712401525342011393"
"Baldwin","1712401448489779202"
"Baldwin","1712402142793891842"
"Baldwin County Rgnl","1712401938921357314"
"Baldwin Municipal","1712401448552693761"
"Baler","1712402562031353858"
"Balestas","1712401088194871298"
"Balgo Hill","1712401199696248833"
"Balhash Airport","1712402507316658178"
"Balikesir ""Koca Seyit"" Airport","1712402815337955330"
"Balimo","1712400991595855874"
"Ball","1712401884017917953"
"Ball","1712402006042804225"
"Ball Field","1712401492051820545"
"Ballarat","1712402330379943937"
"Ballenstedt","1712401023837470721"
"Ballera","1712402330447052801"
"Bally Spring Farm","1712401449735487489"
"Ballykelly","1712401035111759874"
"Balmaceda Airport","1712402388403945474"
"Balranald","1712402330707099650"
"Balsas","1712402363368144898"
"Balsdon","1712401742950891522"
